feature_file,label_file,start_time,end_time,label_count
data/features/ac084_2008-04-13_302.npy,data/labels/ac084_2008-04-13_302_label.npy,1768.154,1771.437,0
data/features/ac084_2008-04-13_303.npy,data/labels/ac084_2008-04-13_303_label.npy,1771.657,1773.638,0
data/features/ac084_2008-04-13_304.npy,data/labels/ac084_2008-04-13_304_label.npy,1773.678,1777.121,0
data/features/ac084_2008-04-13_305.npy,data/labels/ac084_2008-04-13_305_label.npy,1777.301,1782.205,0
data/features/ac084_2008-04-13_306.npy,data/labels/ac084_2008-04-13_306_label.npy,1782.465,1794.655,0
data/features/ac084_2008-04-13_307.npy,data/labels/ac084_2008-04-13_307_label.npy,1795.205,1796.386,0
data/features/ac084_2008-04-13_308.npy,data/labels/ac084_2008-04-13_308_label.npy,1796.786,1802.248,0
data/features/ac084_2008-04-13_309.npy,data/labels/ac084_2008-04-13_309_label.npy,1802.449,1813.934,0
data/features/ac084_2008-04-13_31.npy,data/labels/ac084_2008-04-13_31_label.npy,117.43,123.113,0
data/features/ac084_2008-04-13_310.npy,data/labels/ac084_2008-04-13_310_label.npy,1814.935,1815.375,0
data/features/ac084_2008-04-13_311.npy,data/labels/ac084_2008-04-13_311_label.npy,1816.184,1819.87,0
data/features/ac084_2008-04-13_312.npy,data/labels/ac084_2008-04-13_312_label.npy,1820.511,1827.842,1
data/features/ac084_2008-04-13_313.npy,data/labels/ac084_2008-04-13_313_label.npy,1828.062,1831.327,0
data/features/ac084_2008-04-13_314.npy,data/labels/ac084_2008-04-13_314_label.npy,1831.867,1845.184,0
data/features/ac084_2008-04-13_315.npy,data/labels/ac084_2008-04-13_315_label.npy,1845.725,1847.127,0
data/features/ac084_2008-04-13_316.npy,data/labels/ac084_2008-04-13_316_label.npy,1847.387,1849.028,0
data/features/ac084_2008-04-13_317.npy,data/labels/ac084_2008-04-13_317_label.npy,1849.328,1861.076,0
data/features/ac084_2008-04-13_318.npy,data/labels/ac084_2008-04-13_318_label.npy,1861.136,1867.94,0
data/features/ac084_2008-04-13_319.npy,data/labels/ac084_2008-04-13_319_label.npy,1868.16,1876.226,0
data/features/ac084_2008-04-13_32.npy,data/labels/ac084_2008-04-13_32_label.npy,123.763,127.285,0
data/features/ac084_2008-04-13_320.npy,data/labels/ac084_2008-04-13_320_label.npy,1877.166,1879.087,0
data/features/ac084_2008-04-13_321.npy,data/labels/ac084_2008-04-13_321_label.npy,1880.327,1885.549,0
data/features/ac084_2008-04-13_322.npy,data/labels/ac084_2008-04-13_322_label.npy,1885.589,1886.85,0
data/features/ac084_2008-04-13_323.npy,data/labels/ac084_2008-04-13_323_label.npy,1887.31,1890.151,0
data/features/ac084_2008-04-13_324.npy,data/labels/ac084_2008-04-13_324_label.npy,1890.351,1892.172,0
data/features/ac084_2008-04-13_325.npy,data/labels/ac084_2008-04-13_325_label.npy,1893.152,1902.218,0
data/features/ac084_2008-04-13_326.npy,data/labels/ac084_2008-04-13_326_label.npy,1902.899,1905.681,0
data/features/ac084_2008-04-13_327.npy,data/labels/ac084_2008-04-13_327_label.npy,1906.201,1909.043,0
data/features/ac084_2008-04-13_328.npy,data/labels/ac084_2008-04-13_328_label.npy,1909.622,1915.764,0
data/features/ac084_2008-04-13_329.npy,data/labels/ac084_2008-04-13_329_label.npy,1916.204,1928.147,0
data/features/ac084_2008-04-13_33.npy,data/labels/ac084_2008-04-13_33_label.npy,127.585,137.731,0
data/features/ac084_2008-04-13_330.npy,data/labels/ac084_2008-04-13_330_label.npy,1928.627,1933.752,0
data/features/ac084_2008-04-13_331.npy,data/labels/ac084_2008-04-13_331_label.npy,1934.192,1944.241,0
data/features/ac084_2008-04-13_332.npy,data/labels/ac084_2008-04-13_332_label.npy,1944.421,1947.404,0
data/features/ac084_2008-04-13_333.npy,data/labels/ac084_2008-04-13_333_label.npy,1947.424,1951.848,0
data/features/ac084_2008-04-13_334.npy,data/labels/ac084_2008-04-13_334_label.npy,1952.268,1957.153,0
data/features/ac084_2008-04-13_335.npy,data/labels/ac084_2008-04-13_335_label.npy,1957.293,1965.361,0
data/features/ac084_2008-04-13_336.npy,data/labels/ac084_2008-04-13_336_label.npy,1965.501,1966.802,0
data/features/ac084_2008-04-13_337.npy,data/labels/ac084_2008-04-13_337_label.npy,1966.822,1967.283,0
data/features/ac084_2008-04-13_338.npy,data/labels/ac084_2008-04-13_338_label.npy,1968.163,1974.207,0
data/features/ac084_2008-04-13_339.npy,data/labels/ac084_2008-04-13_339_label.npy,1974.307,1976.948,0
data/features/ac084_2008-04-13_34.npy,data/labels/ac084_2008-04-13_34_label.npy,138.532,149.579,0
data/features/ac084_2008-04-13_340.npy,data/labels/ac084_2008-04-13_340_label.npy,1977.188,1988.454,0
data/features/ac084_2008-04-13_341.npy,data/labels/ac084_2008-04-13_341_label.npy,1988.954,1989.535,0
data/features/ac084_2008-04-13_342.npy,data/labels/ac084_2008-04-13_342_label.npy,1990.055,1991.176,0
data/features/ac084_2008-04-13_343.npy,data/labels/ac084_2008-04-13_343_label.npy,1991.196,1992.316,0
data/features/ac084_2008-04-13_344.npy,data/labels/ac084_2008-04-13_344_label.npy,1992.756,1993.617,0
data/features/ac084_2008-04-13_345.npy,data/labels/ac084_2008-04-13_345_label.npy,1995.182,1998.865,0
data/features/ac084_2008-04-13_346.npy,data/labels/ac084_2008-04-13_346_label.npy,1999.686,2003.369,0
data/features/ac084_2008-04-13_347.npy,data/labels/ac084_2008-04-13_347_label.npy,2003.889,2006.291,0
data/features/ac084_2008-04-13_348.npy,data/labels/ac084_2008-04-13_348_label.npy,2007.052,2011.555,0
data/features/ac084_2008-04-13_349.npy,data/labels/ac084_2008-04-13_349_label.npy,2012.016,2013.016,0
data/features/ac084_2008-04-13_35.npy,data/labels/ac084_2008-04-13_35_label.npy,151.2,151.36,0
data/features/ac084_2008-04-13_350.npy,data/labels/ac084_2008-04-13_350_label.npy,2013.777,2018.501,0
data/features/ac084_2008-04-13_351.npy,data/labels/ac084_2008-04-13_351_label.npy,2019.081,2021.923,0
data/features/ac084_2008-04-13_352.npy,data/labels/ac084_2008-04-13_352_label.npy,2022.704,2025.486,0
data/features/ac084_2008-04-13_353.npy,data/labels/ac084_2008-04-13_353_label.npy,2026.187,2028.929,0
data/features/ac084_2008-04-13_354.npy,data/labels/ac084_2008-04-13_354_label.npy,2029.509,2031.391,0
data/features/ac084_2008-04-13_355.npy,data/labels/ac084_2008-04-13_355_label.npy,2032.231,2034.333,0
data/features/ac084_2008-04-13_356.npy,data/labels/ac084_2008-04-13_356_label.npy,2034.393,2034.953,0
data/features/ac084_2008-04-13_357.npy,data/labels/ac084_2008-04-13_357_label.npy,2035.794,2037.435,0
data/features/ac084_2008-04-13_358.npy,data/labels/ac084_2008-04-13_358_label.npy,2037.936,2039.897,0
data/features/ac084_2008-04-13_359.npy,data/labels/ac084_2008-04-13_359_label.npy,2040.537,2041.398,0
data/features/ac084_2008-04-13_36.npy,data/labels/ac084_2008-04-13_36_label.npy,152.341,155.284,0
data/features/ac084_2008-04-13_360.npy,data/labels/ac084_2008-04-13_360_label.npy,2042.158,2045.06,0
data/features/ac084_2008-04-13_361.npy,data/labels/ac084_2008-04-13_361_label.npy,2045.881,2054.667,0
data/features/ac084_2008-04-13_362.npy,data/labels/ac084_2008-04-13_362_label.npy,2055.367,2057.011,0
data/features/ac084_2008-04-13_363.npy,data/labels/ac084_2008-04-13_363_label.npy,2057.492,2059.275,0
data/features/ac084_2008-04-13_364.npy,data/labels/ac084_2008-04-13_364_label.npy,2059.896,2065.608,0
data/features/ac084_2008-04-13_37.npy,data/labels/ac084_2008-04-13_37_label.npy,155.564,166.953,0
data/features/ac084_2008-04-13_38.npy,data/labels/ac084_2008-04-13_38_label.npy,167.213,168.815,0
data/features/ac084_2008-04-13_39.npy,data/labels/ac084_2008-04-13_39_label.npy,169.537,178.881,0
data/features/ac084_2008-04-13_4.npy,data/labels/ac084_2008-04-13_4_label.npy,23.495,25.096,0
data/features/ac084_2008-04-13_40.npy,data/labels/ac084_2008-04-13_40_label.npy,179.662,192.767,0
data/features/ac084_2008-04-13_41.npy,data/labels/ac084_2008-04-13_41_label.npy,194.389,207.59,0
data/features/ac084_2008-04-13_42.npy,data/labels/ac084_2008-04-13_42_label.npy,208.663,209.464,0
data/features/ac084_2008-04-13_43.npy,data/labels/ac084_2008-04-13_43_label.npy,209.484,214.467,0
data/features/ac084_2008-04-13_44.npy,data/labels/ac084_2008-04-13_44_label.npy,214.967,216.168,0
data/features/ac084_2008-04-13_45.npy,data/labels/ac084_2008-04-13_45_label.npy,216.308,222.312,0
data/features/ac084_2008-04-13_46.npy,data/labels/ac084_2008-04-13_46_label.npy,224.694,233.625,0
data/features/ac084_2008-04-13_47.npy,data/labels/ac084_2008-04-13_47_label.npy,234.026,244.018,0
data/features/ac084_2008-04-13_48.npy,data/labels/ac084_2008-04-13_48_label.npy,244.358,256.986,0
data/features/ac084_2008-04-13_49.npy,data/labels/ac084_2008-04-13_49_label.npy,258.155,261.156,0
data/features/ac084_2008-04-13_5.npy,data/labels/ac084_2008-04-13_5_label.npy,25.777,32.602,0
data/features/ac084_2008-04-13_50.npy,data/labels/ac084_2008-04-13_50_label.npy,261.556,263.917,0
data/features/ac084_2008-04-13_51.npy,data/labels/ac084_2008-04-13_51_label.npy,263.937,274.16,0
data/features/ac084_2008-04-13_52.npy,data/labels/ac084_2008-04-13_52_label.npy,274.881,287.345,0
data/features/ac084_2008-04-13_53.npy,data/labels/ac084_2008-04-13_53_label.npy,288.45,294.492,0
data/features/ac084_2008-04-13_54.npy,data/labels/ac084_2008-04-13_54_label.npy,295.492,316.537,0
data/features/ac084_2008-04-13_55.npy,data/labels/ac084_2008-04-13_55_label.npy,317.785,327.527,0
data/features/ac084_2008-04-13_56.npy,data/labels/ac084_2008-04-13_56_label.npy,328.207,333.648,0
data/features/ac084_2008-04-13_57.npy,data/labels/ac084_2008-04-13_57_label.npy,334.068,337.369,0
data/features/ac084_2008-04-13_58.npy,data/labels/ac084_2008-04-13_58_label.npy,337.709,340.29,0
data/features/ac084_2008-04-13_59.npy,data/labels/ac084_2008-04-13_59_label.npy,341.45,346.311,0
data/features/ac084_2008-04-13_6.npy,data/labels/ac084_2008-04-13_6_label.npy,33.142,40.728,0
data/features/ac084_2008-04-13_60.npy,data/labels/ac084_2008-04-13_60_label.npy,347.21,365.302,0
data/features/ac084_2008-04-13_61.npy,data/labels/ac084_2008-04-13_61_label.npy,365.322,376.669,0
data/features/ac084_2008-04-13_62.npy,data/labels/ac084_2008-04-13_62_label.npy,377.315,382.857,0
data/features/ac084_2008-04-13_63.npy,data/labels/ac084_2008-04-13_63_label.npy,383.237,395.04,0
data/features/ac084_2008-04-13_64.npy,data/labels/ac084_2008-04-13_64_label.npy,395.36,403.322,0
data/features/ac084_2008-04-13_65.npy,data/labels/ac084_2008-04-13_65_label.npy,403.622,406.623,0
data/features/ac084_2008-04-13_66.npy,data/labels/ac084_2008-04-13_66_label.npy,407.846,409.878,0
data/features/ac084_2008-04-13_67.npy,data/labels/ac084_2008-04-13_67_label.npy,411.283,416.805,0
data/features/ac084_2008-04-13_68.npy,data/labels/ac084_2008-04-13_68_label.npy,416.885,419.106,0
data/features/ac084_2008-04-13_69.npy,data/labels/ac084_2008-04-13_69_label.npy,419.847,428.69,0
data/features/ac084_2008-04-13_7.npy,data/labels/ac084_2008-04-13_7_label.npy,41.168,41.628,0
data/features/ac084_2008-04-13_70.npy,data/labels/ac084_2008-04-13_70_label.npy,429.351,435.313,0
data/features/ac084_2008-04-13_71.npy,data/labels/ac084_2008-04-13_71_label.npy,436.113,439.295,0
data/features/ac084_2008-04-13_72.npy,data/labels/ac084_2008-04-13_72_label.npy,439.855,445.24,0
data/features/ac084_2008-04-13_73.npy,data/labels/ac084_2008-04-13_73_label.npy,446.2,462.754,0
data/features/ac084_2008-04-13_74.npy,data/labels/ac084_2008-04-13_74_label.npy,463.815,468.899,0
data/features/ac084_2008-04-13_75.npy,data/labels/ac084_2008-04-13_75_label.npy,469.318,480.566,0
data/features/ac084_2008-04-13_76.npy,data/labels/ac084_2008-04-13_76_label.npy,481.126,488.031,0
data/features/ac084_2008-04-13_77.npy,data/labels/ac084_2008-04-13_77_label.npy,489.352,492.134,0
data/features/ac084_2008-04-13_78.npy,data/labels/ac084_2008-04-13_78_label.npy,492.154,495.476,0
data/features/ac084_2008-04-13_79.npy,data/labels/ac084_2008-04-13_79_label.npy,495.576,496.957,0
data/features/ac084_2008-04-13_8.npy,data/labels/ac084_2008-04-13_8_label.npy,42.009,43.27,0
data/features/ac084_2008-04-13_80.npy,data/labels/ac084_2008-04-13_80_label.npy,497.017,504.342,0
data/features/ac084_2008-04-13_81.npy,data/labels/ac084_2008-04-13_81_label.npy,504.662,516.33,0
data/features/ac084_2008-04-13_82.npy,data/labels/ac084_2008-04-13_82_label.npy,516.71,518.792,0
data/features/ac084_2008-04-13_83.npy,data/labels/ac084_2008-04-13_83_label.npy,519.712,520.393,0
data/features/ac084_2008-04-13_84.npy,data/labels/ac084_2008-04-13_84_label.npy,521.314,533.803,0
data/features/ac084_2008-04-13_85.npy,data/labels/ac084_2008-04-13_85_label.npy,534.484,537.246,0
data/features/ac084_2008-04-13_86.npy,data/labels/ac084_2008-04-13_86_label.npy,538.132,543.698,0
data/features/ac084_2008-04-13_87.npy,data/labels/ac084_2008-04-13_87_label.npy,544.559,548.083,0
data/features/ac084_2008-04-13_88.npy,data/labels/ac084_2008-04-13_88_label.npy,549.024,552.548,0
data/features/ac084_2008-04-13_89.npy,data/labels/ac084_2008-04-13_89_label.npy,552.868,554.37,0
data/features/ac084_2008-04-13_9.npy,data/labels/ac084_2008-04-13_9_label.npy,43.85,44.791,0
data/features/ac084_2008-04-13_90.npy,data/labels/ac084_2008-04-13_90_label.npy,554.47,558.875,0
data/features/ac084_2008-04-13_91.npy,data/labels/ac084_2008-04-13_91_label.npy,560.009,568.255,0
data/features/ac084_2008-04-13_92.npy,data/labels/ac084_2008-04-13_92_label.npy,569.035,576.1,0
data/features/ac084_2008-04-13_93.npy,data/labels/ac084_2008-04-13_93_label.npy,577.211,585.374,0
data/features/ac084_2008-04-13_94.npy,data/labels/ac084_2008-04-13_94_label.npy,586.255,587.795,0
data/features/ac084_2008-04-13_95.npy,data/labels/ac084_2008-04-13_95_label.npy,587.915,588.656,0
data/features/ac084_2008-04-13_96.npy,data/labels/ac084_2008-04-13_96_label.npy,589.616,599.12,1
data/features/ac084_2008-04-13_97.npy,data/labels/ac084_2008-04-13_97_label.npy,603.041,612.251,0
data/features/ac084_2008-04-13_98.npy,data/labels/ac084_2008-04-13_98_label.npy,612.912,619.939,0
data/features/ac084_2008-04-13_99.npy,data/labels/ac084_2008-04-13_99_label.npy,620.54,622.783,0
data/features/bp249_2011-12-25_1.npy,data/labels/bp249_2011-12-25_1_label.npy,29.229,30.95,0
data/features/bp249_2011-12-25_10.npy,data/labels/bp249_2011-12-25_10_label.npy,42.218,44.96,0
data/features/bp249_2011-12-25_100.npy,data/labels/bp249_2011-12-25_100_label.npy,699.936,701.837,0
data/features/bp249_2011-12-25_101.npy,data/labels/bp249_2011-12-25_101_label.npy,702.657,703.738,0
data/features/bp249_2011-12-25_102.npy,data/labels/bp249_2011-12-25_102_label.npy,704.038,705.238,0
data/features/bp249_2011-12-25_103.npy,data/labels/bp249_2011-12-25_103_label.npy,705.319,705.979,0
data/features/bp249_2011-12-25_104.npy,data/labels/bp249_2011-12-25_104_label.npy,706.099,708.04,0
data/features/bp249_2011-12-25_105.npy,data/labels/bp249_2011-12-25_105_label.npy,708.76,710.961,0
data/features/bp249_2011-12-25_106.npy,data/labels/bp249_2011-12-25_106_label.npy,712.362,717.744,0
data/features/bp249_2011-12-25_107.npy,data/labels/bp249_2011-12-25_107_label.npy,718.684,732.808,0
data/features/bp249_2011-12-25_108.npy,data/labels/bp249_2011-12-25_108_label.npy,734.266,758.994,0
data/features/bp249_2011-12-25_109.npy,data/labels/bp249_2011-12-25_109_label.npy,760.875,764.078,0
data/features/bp249_2011-12-25_11.npy,data/labels/bp249_2011-12-25_11_label.npy,45.12,45.26,0
data/features/bp249_2011-12-25_110.npy,data/labels/bp249_2011-12-25_110_label.npy,764.158,765.86,0
data/features/bp249_2011-12-25_111.npy,data/labels/bp249_2011-12-25_111_label.npy,766.08,767.841,0
data/features/bp249_2011-12-25_112.npy,data/labels/bp249_2011-12-25_112_label.npy,767.922,770.244,0
data/features/bp249_2011-12-25_113.npy,data/labels/bp249_2011-12-25_113_label.npy,771.144,771.665,0
data/features/bp249_2011-12-25_114.npy,data/labels/bp249_2011-12-25_114_label.npy,771.985,781.634,1
data/features/bp249_2011-12-25_115.npy,data/labels/bp249_2011-12-25_115_label.npy,783.015,791.58,0
data/features/bp249_2011-12-25_116.npy,data/labels/bp249_2011-12-25_116_label.npy,791.841,799.305,0
data/features/bp249_2011-12-25_117.npy,data/labels/bp249_2011-12-25_117_label.npy,799.325,800.886,0
data/features/bp249_2011-12-25_118.npy,data/labels/bp249_2011-12-25_118_label.npy,800.906,807.77,0
data/features/bp249_2011-12-25_119.npy,data/labels/bp249_2011-12-25_119_label.npy,808.951,825.187,0
data/features/bp249_2011-12-25_12.npy,data/labels/bp249_2011-12-25_12_label.npy,46.44,71.393,0
data/features/bp249_2011-12-25_120.npy,data/labels/bp249_2011-12-25_120_label.npy,827.386,833.028,0
data/features/bp249_2011-12-25_121.npy,data/labels/bp249_2011-12-25_121_label.npy,833.088,843.591,0
data/features/bp249_2011-12-25_122.npy,data/labels/bp249_2011-12-25_122_label.npy,843.671,847.772,0
data/features/bp249_2011-12-25_123.npy,data/labels/bp249_2011-12-25_123_label.npy,850.16,853.823,0
data/features/bp249_2011-12-25_124.npy,data/labels/bp249_2011-12-25_124_label.npy,853.843,872.135,0
data/features/bp249_2011-12-25_125.npy,data/labels/bp249_2011-12-25_125_label.npy,874.969,891.4,0
data/features/bp249_2011-12-25_126.npy,data/labels/bp249_2011-12-25_126_label.npy,893.061,916.996,0
data/features/bp249_2011-12-25_127.npy,data/labels/bp249_2011-12-25_127_label.npy,918.417,920.058,0
data/features/bp249_2011-12-25_128.npy,data/labels/bp249_2011-12-25_128_label.npy,920.078,926.722,0
data/features/bp249_2011-12-25_129.npy,data/labels/bp249_2011-12-25_129_label.npy,927.122,938.349,1
data/features/bp249_2011-12-25_13.npy,data/labels/bp249_2011-12-25_13_label.npy,72.841,73.942,0
data/features/bp249_2011-12-25_130.npy,data/labels/bp249_2011-12-25_130_label.npy,940.39,947.655,1
data/features/bp249_2011-12-25_131.npy,data/labels/bp249_2011-12-25_131_label.npy,948.155,951.178,0
data/features/bp249_2011-12-25_132.npy,data/labels/bp249_2011-12-25_132_label.npy,951.238,956.202,0
data/features/bp249_2011-12-25_133.npy,data/labels/bp249_2011-12-25_133_label.npy,956.242,957.684,0
data/features/bp249_2011-12-25_134.npy,data/labels/bp249_2011-12-25_134_label.npy,959.445,961.867,0
data/features/bp249_2011-12-25_135.npy,data/labels/bp249_2011-12-25_135_label.npy,961.888,963.829,0
data/features/bp249_2011-12-25_136.npy,data/labels/bp249_2011-12-25_136_label.npy,964.93,982.078,0
data/features/bp249_2011-12-25_137.npy,data/labels/bp249_2011-12-25_137_label.npy,982.778,987.32,0
data/features/bp249_2011-12-25_138.npy,data/labels/bp249_2011-12-25_138_label.npy,987.34,992.202,0
data/features/bp249_2011-12-25_139.npy,data/labels/bp249_2011-12-25_139_label.npy,995.638,1005.416,0
data/features/bp249_2011-12-25_14.npy,data/labels/bp249_2011-12-25_14_label.npy,74.802,76.143,0
data/features/bp249_2011-12-25_140.npy,data/labels/bp249_2011-12-25_140_label.npy,1008.177,1012.28,0
data/features/bp249_2011-12-25_141.npy,data/labels/bp249_2011-12-25_141_label.npy,1012.3,1015.662,0
data/features/bp249_2011-12-25_142.npy,data/labels/bp249_2011-12-25_142_label.npy,1015.682,1017.464,0
data/features/bp249_2011-12-25_143.npy,data/labels/bp249_2011-12-25_143_label.npy,1018.564,1020.426,0
data/features/bp249_2011-12-25_144.npy,data/labels/bp249_2011-12-25_144_label.npy,1020.506,1021.486,0
data/features/bp249_2011-12-25_145.npy,data/labels/bp249_2011-12-25_145_label.npy,1023.047,1027.11,0
data/features/bp249_2011-12-25_146.npy,data/labels/bp249_2011-12-25_146_label.npy,1031.514,1041.617,0
data/features/bp249_2011-12-25_147.npy,data/labels/bp249_2011-12-25_147_label.npy,1042.233,1059.483,0
data/features/bp249_2011-12-25_148.npy,data/labels/bp249_2011-12-25_148_label.npy,1063.357,1066.92,0
data/features/bp249_2011-12-25_149.npy,data/labels/bp249_2011-12-25_149_label.npy,1067.46,1069.441,0
data/features/bp249_2011-12-25_15.npy,data/labels/bp249_2011-12-25_15_label.npy,78.264,79.864,0
data/features/bp249_2011-12-25_150.npy,data/labels/bp249_2011-12-25_150_label.npy,1069.601,1071.903,0
data/features/bp249_2011-12-25_151.npy,data/labels/bp249_2011-12-25_151_label.npy,1073.383,1075.565,0
data/features/bp249_2011-12-25_152.npy,data/labels/bp249_2011-12-25_152_label.npy,1077.546,1085.13,0
data/features/bp249_2011-12-25_153.npy,data/labels/bp249_2011-12-25_153_label.npy,1085.15,1086.271,0
data/features/bp249_2011-12-25_154.npy,data/labels/bp249_2011-12-25_154_label.npy,1086.771,1088.012,0
data/features/bp249_2011-12-25_155.npy,data/labels/bp249_2011-12-25_155_label.npy,1088.512,1089.353,0
data/features/bp249_2011-12-25_156.npy,data/labels/bp249_2011-12-25_156_label.npy,1089.393,1089.993,0
data/features/bp249_2011-12-25_157.npy,data/labels/bp249_2011-12-25_157_label.npy,1091.494,1104.285,0
data/features/bp249_2011-12-25_158.npy,data/labels/bp249_2011-12-25_158_label.npy,1104.805,1105.126,0
data/features/bp249_2011-12-25_159.npy,data/labels/bp249_2011-12-25_159_label.npy,1105.146,1105.646,0
data/features/bp249_2011-12-25_16.npy,data/labels/bp249_2011-12-25_16_label.npy,79.904,86.107,0
data/features/bp249_2011-12-25_160.npy,data/labels/bp249_2011-12-25_160_label.npy,1105.986,1107.808,0
data/features/bp249_2011-12-25_161.npy,data/labels/bp249_2011-12-25_161_label.npy,1108.168,1110.89,0
data/features/bp249_2011-12-25_162.npy,data/labels/bp249_2011-12-25_162_label.npy,1110.971,1114.433,0
data/features/bp249_2011-12-25_163.npy,data/labels/bp249_2011-12-25_163_label.npy,1114.954,1119.318,0
data/features/bp249_2011-12-25_164.npy,data/labels/bp249_2011-12-25_164_label.npy,1119.943,1120.624,0
data/features/bp249_2011-12-25_165.npy,data/labels/bp249_2011-12-25_165_label.npy,1121.104,1121.204,0
data/features/bp249_2011-12-25_166.npy,data/labels/bp249_2011-12-25_166_label.npy,1122.285,1122.846,0
data/features/bp249_2011-12-25_167.npy,data/labels/bp249_2011-12-25_167_label.npy,1122.946,1123.846,0
data/features/bp249_2011-12-25_168.npy,data/labels/bp249_2011-12-25_168_label.npy,1123.966,1124.807,0
data/features/bp249_2011-12-25_169.npy,data/labels/bp249_2011-12-25_169_label.npy,1125.188,1125.968,0
data/features/bp249_2011-12-25_17.npy,data/labels/bp249_2011-12-25_17_label.npy,86.127,89.268,0
data/features/bp249_2011-12-25_170.npy,data/labels/bp249_2011-12-25_170_label.npy,1126.228,1139.34,0
data/features/bp249_2011-12-25_171.npy,data/labels/bp249_2011-12-25_171_label.npy,1139.44,1142.242,0
data/features/bp249_2011-12-25_172.npy,data/labels/bp249_2011-12-25_172_label.npy,1142.382,1142.763,0
data/features/bp249_2011-12-25_173.npy,data/labels/bp249_2011-12-25_173_label.npy,1143.303,1143.443,0
data/features/bp249_2011-12-25_174.npy,data/labels/bp249_2011-12-25_174_label.npy,1143.804,1145.165,0
data/features/bp249_2011-12-25_175.npy,data/labels/bp249_2011-12-25_175_label.npy,1145.406,1146.527,0
data/features/bp249_2011-12-25_176.npy,data/labels/bp249_2011-12-25_176_label.npy,1146.847,1147.148,1
data/features/bp249_2011-12-25_177.npy,data/labels/bp249_2011-12-25_177_label.npy,1148.469,1149.09,1
data/features/bp249_2011-12-25_178.npy,data/labels/bp249_2011-12-25_178_label.npy,1151.966,1159.05,0
data/features/bp249_2011-12-25_179.npy,data/labels/bp249_2011-12-25_179_label.npy,1159.59,1160.51,0
data/features/bp249_2011-12-25_18.npy,data/labels/bp249_2011-12-25_18_label.npy,89.729,91.93,0
data/features/bp249_2011-12-25_180.npy,data/labels/bp249_2011-12-25_180_label.npy,1161.091,1163.632,0
data/features/bp249_2011-12-25_181.npy,data/labels/bp249_2011-12-25_181_label.npy,1164.472,1172.016,0
data/features/bp249_2011-12-25_182.npy,data/labels/bp249_2011-12-25_182_label.npy,1173.757,1181.301,0
data/features/bp249_2011-12-25_183.npy,data/labels/bp249_2011-12-25_183_label.npy,1182.182,1183.206,0
data/features/bp249_2011-12-25_184.npy,data/labels/bp249_2011-12-25_184_label.npy,1183.506,1184.65,0
data/features/bp249_2011-12-25_185.npy,data/labels/bp249_2011-12-25_185_label.npy,1184.87,1185.673,0
data/features/bp249_2011-12-25_186.npy,data/labels/bp249_2011-12-25_186_label.npy,1188.507,1193.732,0
data/features/bp249_2011-12-25_187.npy,data/labels/bp249_2011-12-25_187_label.npy,1193.752,1195.753,0
data/features/bp249_2011-12-25_188.npy,data/labels/bp249_2011-12-25_188_label.npy,1195.833,1196.714,0
data/features/bp249_2011-12-25_189.npy,data/labels/bp249_2011-12-25_189_label.npy,1197.955,1209.986,0
data/features/bp249_2011-12-25_19.npy,data/labels/bp249_2011-12-25_19_label.npy,91.95,92.23,0
data/features/bp249_2011-12-25_190.npy,data/labels/bp249_2011-12-25_190_label.npy,1214.429,1235.959,0
data/features/bp249_2011-12-25_191.npy,data/labels/bp249_2011-12-25_191_label.npy,1239.702,1245.127,0
data/features/bp249_2011-12-25_192.npy,data/labels/bp249_2011-12-25_192_label.npy,1245.147,1249.23,0
data/features/bp249_2011-12-25_193.npy,data/labels/bp249_2011-12-25_193_label.npy,1249.591,1250.131,0
data/features/bp249_2011-12-25_194.npy,data/labels/bp249_2011-12-25_194_label.npy,1250.311,1250.591,0
data/features/bp249_2011-12-25_195.npy,data/labels/bp249_2011-12-25_195_label.npy,1252.513,1256.276,0
data/features/bp249_2011-12-25_196.npy,data/labels/bp249_2011-12-25_196_label.npy,1256.437,1262.282,0
data/features/bp249_2011-12-25_197.npy,data/labels/bp249_2011-12-25_197_label.npy,1263.337,1291.811,0
data/features/bp249_2011-12-25_198.npy,data/labels/bp249_2011-12-25_198_label.npy,1294.815,1303.528,0
data/features/bp249_2011-12-25_199.npy,data/labels/bp249_2011-12-25_199_label.npy,1306.604,1311.609,0
data/features/bp249_2011-12-25_2.npy,data/labels/bp249_2011-12-25_2_label.npy,31.01,31.731,0
data/features/bp249_2011-12-25_20.npy,data/labels/bp249_2011-12-25_20_label.npy,92.25,93.75,0
data/features/bp249_2011-12-25_200.npy,data/labels/bp249_2011-12-25_200_label.npy,1312.37,1320.057,0
data/features/bp249_2011-12-25_201.npy,data/labels/bp249_2011-12-25_201_label.npy,1320.097,1328.446,0
data/features/bp249_2011-12-25_202.npy,data/labels/bp249_2011-12-25_202_label.npy,1331.068,1351.108,0
data/features/bp249_2011-12-25_203.npy,data/labels/bp249_2011-12-25_203_label.npy,1352.921,1372.707,0
data/features/bp249_2011-12-25_204.npy,data/labels/bp249_2011-12-25_204_label.npy,1374.454,1375.754,0
data/features/bp249_2011-12-25_205.npy,data/labels/bp249_2011-12-25_205_label.npy,1375.875,1376.775,0
data/features/bp249_2011-12-25_206.npy,data/labels/bp249_2011-12-25_206_label.npy,1377.555,1381.216,0
