feature_file,label_file,start_time,end_time,label_list,label_count
data/features/ac084_2008-04-13_0067.npy,,411.283,416.805,[],0
data/features/ac084_2008-04-13_0068.npy,,416.885,419.106,[],0
data/features/ac084_2008-04-13_0069.npy,,419.847,428.69,[],0
data/features/ac084_2008-04-13_0070.npy,,429.351,435.313,[],0
data/features/ac084_2008-04-13_0071.npy,,436.113,439.295,[],0
data/features/ac084_2008-04-13_0072.npy,,439.855,445.24,[],0
data/features/ac084_2008-04-13_0073.npy,,446.2,462.754,[],0
data/features/ac084_2008-04-13_0074.npy,,463.815,468.899,[],0
data/features/ac084_2008-04-13_0075.npy,,469.318,480.566,[],0
data/features/ac084_2008-04-13_0076.npy,,481.126,488.031,[],0
data/features/ac084_2008-04-13_0077.npy,,489.352,492.134,[],0
data/features/ac084_2008-04-13_0078.npy,,492.154,495.476,[],0
data/features/ac084_2008-04-13_0079.npy,,495.576,496.957,[],0
data/features/ac084_2008-04-13_0080.npy,,497.017,504.342,[],0
data/features/ac084_2008-04-13_0081.npy,,504.662,516.33,[],0
data/features/ac084_2008-04-13_0082.npy,,516.71,518.792,[],0
data/features/ac084_2008-04-13_0083.npy,,519.712,520.393,[],0
data/features/ac084_2008-04-13_0084.npy,,521.314,533.803,[],0
data/features/ac084_2008-04-13_0085.npy,,534.484,537.246,[],0
data/features/ac084_2008-04-13_0086.npy,,538.132,543.698,[],0
data/features/ac084_2008-04-13_0087.npy,,544.559,548.083,[],0
data/features/ac084_2008-04-13_0088.npy,,549.024,552.548,[],0
data/features/ac084_2008-04-13_0089.npy,,552.868,554.37,[],0
data/features/ac084_2008-04-13_0090.npy,,554.47,558.875,[],0
data/features/ac084_2008-04-13_0091.npy,,560.009,568.255,[],0
data/features/ac084_2008-04-13_0092.npy,,569.035,576.1,[],0
data/features/ac084_2008-04-13_0093.npy,,577.211,585.374,[],0
data/features/ac084_2008-04-13_0094.npy,,586.255,587.795,[],0
data/features/ac084_2008-04-13_0095.npy,,587.915,588.656,[],0
data/features/ac084_2008-04-13_0096.npy,,589.616,599.12,"[(595.779, 597.2990000000001, 'Phonological Addition')]",1
data/features/ac084_2008-04-13_0097.npy,,603.041,612.251,[],0
data/features/ac084_2008-04-13_0098.npy,,612.912,619.939,[],0
data/features/ac084_2008-04-13_0099.npy,,620.54,622.783,[],0
data/features/ac084_2008-04-13_0100.npy,,623.982,631.026,[],0
data/features/ac084_2008-04-13_0101.npy,,631.587,643.174,[],0
data/features/ac084_2008-04-13_0102.npy,,643.874,652.82,[],0
data/features/ac084_2008-04-13_0103.npy,,653.186,657.709,[],0
data/features/ac084_2008-04-13_0104.npy,,657.729,661.192,[],0
data/features/ac084_2008-04-13_0105.npy,,662.053,663.574,[],0
data/features/ac084_2008-04-13_0106.npy,,663.734,669.538,[],0
data/features/ac084_2008-04-13_0107.npy,,670.219,675.383,[],0
data/features/ac084_2008-04-13_0108.npy,,676.363,682.448,[],0
data/features/ac084_2008-04-13_0109.npy,,683.424,691.949,[],0
data/features/ac084_2008-04-13_0110.npy,,692.069,703.335,[],0
data/features/ac084_2008-04-13_0111.npy,,703.663,705.624,[],0
data/features/ac084_2008-04-13_0112.npy,,706.405,715.571,[],0
data/features/ac084_2008-04-13_0113.npy,,716.252,718.653,[],0
data/features/ac084_2008-04-13_0114.npy,,718.673,719.334,[],0
data/features/ac084_2008-04-13_0115.npy,,720.165,737.111,[],0
data/features/ac084_2008-04-13_0116.npy,,737.631,740.392,[],0
data/features/ac084_2008-04-13_0117.npy,,741.109,742.811,[],0
data/features/ac084_2008-04-13_0118.npy,,743.011,755.787,[],0
data/features/ac084_2008-04-13_0119.npy,,756.267,758.929,[],0
data/features/ac084_2008-04-13_0120.npy,,759.009,760.951,[],0
data/features/ac084_2008-04-13_0121.npy,,762.051,770.217,[],0
data/features/ac084_2008-04-13_0122.npy,,770.898,773.099,[],0
data/features/ac084_2008-04-13_0123.npy,,773.179,774.56,[],0
data/features/ac084_2008-04-13_0124.npy,,775.601,779.204,[],0
data/features/ac084_2008-04-13_0125.npy,,779.744,780.945,[],0
data/features/ac084_2008-04-13_0126.npy,,781.246,786.63,[],0
data/features/ac084_2008-04-13_0127.npy,,787.47,793.855,[],0
data/features/ac084_2008-04-13_0128.npy,,794.135,799.059,[],0
data/features/ac084_2008-04-13_0129.npy,,799.139,802.402,[],0
data/features/ac084_2008-04-13_0130.npy,,803.859,814.97,[],0
data/features/ac084_2008-04-13_0131.npy,,815.05,819.934,[],0
data/features/ac084_2008-04-13_0132.npy,,820.315,821.316,[],0
data/features/ac084_2008-04-13_0133.npy,,821.96,828.401,[],0
data/features/ac084_2008-04-13_0134.npy,,829.221,832.722,[],0
data/features/ac084_2008-04-13_0135.npy,,833.282,841.283,[],0
data/features/ac084_2008-04-13_0136.npy,,842.764,847.385,[],0
data/features/ac084_2008-04-13_0137.npy,,848.025,850.045,[],0
data/features/ac084_2008-04-13_0138.npy,,850.612,858.994,[],0
data/features/ac084_2008-04-13_0139.npy,,860.154,863.774,[],0
data/features/ac084_2008-04-13_0140.npy,,864.235,867.275,[],0
data/features/ac084_2008-04-13_0141.npy,,867.315,872.276,[],0
data/features/ac084_2008-04-13_0142.npy,,873.396,877.337,[],0
data/features/ac084_2008-04-13_0143.npy,,877.907,881.51,[],0
data/features/ac084_2008-04-13_0144.npy,,881.971,888.897,[],0
data/features/ac084_2008-04-13_0145.npy,,889.458,895.263,[],0
data/features/ac084_2008-04-13_0146.npy,,895.623,902.79,[],0
data/features/ac084_2008-04-13_0147.npy,,903.43,906.152,[],0
data/features/ac084_2008-04-13_0148.npy,,906.392,908.214,[],0
data/features/ac084_2008-04-13_0149.npy,,909.615,923.164,[],0
data/features/ac084_2008-04-13_0150.npy,,924.124,927.727,[],0
data/features/ac084_2008-04-13_0151.npy,,928.283,930.805,[],0
data/features/ac084_2008-04-13_0152.npy,,930.925,939.072,[],0
data/features/ac084_2008-04-13_0153.npy,,940.153,947.499,[],0
data/features/ac084_2008-04-13_0154.npy,,948.319,954.865,[],0
data/features/ac084_2008-04-13_0155.npy,,955.612,963.558,[],0
data/features/ac084_2008-04-13_0156.npy,,964.279,975.208,[],0
data/features/ac084_2008-04-13_0157.npy,,976.269,982.974,[],0
data/features/ac084_2008-04-13_0158.npy,,983.769,985.69,[],0
data/features/ac084_2008-04-13_0159.npy,,985.83,987.511,[],0
data/features/ac084_2008-04-13_0160.npy,,988.312,1000.779,[],0
data/features/ac084_2008-04-13_0161.npy,,1001.899,1004.641,[],0
data/features/ac084_2008-04-13_0162.npy,,1005.806,1007.927,[],0
data/features/ac084_2008-04-13_0163.npy,,1007.988,1019.298,[],0
data/features/ac084_2008-04-13_0164.npy,,1020.218,1028.646,[],0
data/features/ac084_2008-04-13_0165.npy,,1029.306,1032.807,[],0
data/features/ac084_2008-04-13_0166.npy,,1032.827,1045.771,[],0
data/features/ac084_2008-04-13_0167.npy,,1046.011,1056.754,[],0
data/features/ac084_2008-04-13_0168.npy,,1057.689,1065.09,[],0
data/features/ac084_2008-04-13_0169.npy,,1065.771,1082.954,[],0
data/features/ac084_2008-04-13_0170.npy,,1084.454,1086.795,[],0
data/features/ac084_2008-04-13_0171.npy,,1086.875,1092.898,[],0
data/features/ac084_2008-04-13_0172.npy,,1093.898,1094.338,[],0
data/features/ac084_2008-04-13_0173.npy,,1094.358,1095.399,[],0
data/features/ac084_2008-04-13_0174.npy,,1095.419,1096.299,[],0
data/features/ac084_2008-04-13_0175.npy,,1096.319,1098.88,[],0
data/features/ac084_2008-04-13_0176.npy,,1099.52,1102.381,[],0
data/features/ac084_2008-04-13_0177.npy,,1102.602,1105.163,[],0
data/features/ac084_2008-04-13_0178.npy,,1105.203,1107.163,[],0
data/features/ac084_2008-04-13_0179.npy,,1107.384,1108.344,[],0
data/features/ac084_2008-04-13_0180.npy,,1108.564,1111.825,[],0
data/features/ac084_2008-04-13_0181.npy,,1112.485,1120.848,[],0
data/features/ac084_2008-04-13_0182.npy,,1120.908,1124.329,[],0
data/features/ac084_2008-04-13_0183.npy,,1124.889,1130.571,"[(1129.111, 1129.5510000000002, 'Phonological Substitution')]",1
data/features/ac084_2008-04-13_0184.npy,,1131.331,1136.073,[],0
data/features/ac084_2008-04-13_0185.npy,,1136.733,1139.416,[],0
data/features/ac084_2008-04-13_0186.npy,,1140.216,1150.266,"[(1146.542, 1147.263, 'Lexical Substitution')]",1
data/features/ac084_2008-04-13_0187.npy,,1151.095,1156.561,[],0
data/features/ac084_2008-04-13_0188.npy,,1157.121,1158.663,[],0
data/features/ac084_2008-04-13_0189.npy,,1158.823,1162.087,[],0
data/features/ac084_2008-04-13_0190.npy,,1162.287,1173.579,[],0
data/features/ac084_2008-04-13_0191.npy,,1174.625,1182.671,[],0
data/features/ac084_2008-04-13_0192.npy,,1182.871,1189.076,[],0
data/features/ac084_2008-04-13_0193.npy,,1189.156,1201.266,[],0
data/features/ac084_2008-04-13_0194.npy,,1202.58,1215.805,[],0
data/features/ac084_2008-04-13_0195.npy,,1215.825,1217.826,[],0
data/features/ac084_2008-04-13_0196.npy,,1218.166,1218.446,[],0
data/features/ac084_2008-04-13_0197.npy,,1218.686,1221.468,[],0
data/features/ac084_2008-04-13_0198.npy,,1222.088,1227.51,[],0
data/features/ac084_2008-04-13_0199.npy,,1228.11,1228.33,[],0
data/features/ac084_2008-04-13_0200.npy,,1228.63,1229.771,[],0
data/features/ac084_2008-04-13_0201.npy,,1230.697,1248.613,[],0
data/features/ac084_2008-04-13_0202.npy,,1248.813,1253.638,[],0
data/features/ac084_2008-04-13_0203.npy,,1254.295,1264.719,[],0
data/features/ac084_2008-04-13_0204.npy,,1265.159,1272.241,[],0
data/features/ac084_2008-04-13_0205.npy,,1272.722,1273.762,[],0
data/features/ac084_2008-04-13_0206.npy,,1274.292,1281.916,[],0
data/features/ac084_2008-04-13_0207.npy,,1282.257,1284.958,[],0
data/features/ac084_2008-04-13_0208.npy,,1285.639,1289.761,[],0
data/features/ac084_2008-04-13_0209.npy,,1290.081,1293.363,[],0
data/features/ac084_2008-04-13_0210.npy,,1293.643,1296.625,[],0
data/features/ac084_2008-04-13_0211.npy,,1297.335,1301.956,[],0
data/features/ac084_2008-04-13_0212.npy,,1302.236,1311.158,[],0
data/features/ac084_2008-04-13_0213.npy,,1311.998,1319.38,[],0
data/features/ac084_2008-04-13_0214.npy,,1320.123,1324.788,[],0
data/features/ac084_2008-04-13_0215.npy,,1324.988,1334.518,[],0
data/features/ac084_2008-04-13_0216.npy,,1335.64,1347.791,[],0
data/features/ac084_2008-04-13_0217.npy,,1348.532,1356.939,[],0
data/features/ac084_2008-04-13_0218.npy,,1357.705,1360.567,[],0
data/features/ac084_2008-04-13_0219.npy,,1360.647,1365.729,[],0
data/features/ac084_2008-04-13_0220.npy,,1366.79,1368.911,[],0
data/features/ac084_2008-04-13_0221.npy,,1369.331,1376.715,[],0
data/features/ac084_2008-04-13_0222.npy,,1377.015,1383.679,[],0
data/features/ac084_2008-04-13_0223.npy,,1384.178,1388.908,[],0
data/features/ac084_2008-04-13_0224.npy,,1389.542,1393.523,[],0
data/features/ac084_2008-04-13_0225.npy,,1394.083,1399.664,[],0
data/features/ac084_2008-04-13_0226.npy,,1400.524,1411.707,[],0
data/features/ac084_2008-04-13_0227.npy,,1411.747,1416.248,[],0
data/features/ac084_2008-04-13_0228.npy,,1416.601,1418.803,[],0
data/features/ac084_2008-04-13_0229.npy,,1419.043,1420.124,[],0
data/features/ac084_2008-04-13_0230.npy,,1420.224,1431.393,[],0
data/features/ac084_2008-04-13_0231.npy,,1431.853,1438.158,[],0
data/features/ac084_2008-04-13_0232.npy,,1438.278,1442.021,[],0
data/features/ac084_2008-04-13_0233.npy,,1442.958,1444.899,[],0
data/features/ac084_2008-04-13_0234.npy,,1445.079,1453.883,[],0
data/features/ac084_2008-04-13_0235.npy,,1454.703,1458.945,[],0
data/features/ac084_2008-04-13_0236.npy,,1459.565,1463.907,[],0
data/features/ac084_2008-04-13_0237.npy,,1464.367,1466.388,[],0
data/features/ac084_2008-04-13_0238.npy,,1466.448,1469.109,[],0
data/features/ac084_2008-04-13_0239.npy,,1469.568,1480.036,[],0
data/features/ac084_2008-04-13_0240.npy,,1480.057,1482.158,[],0
data/features/ac084_2008-04-13_0241.npy,,1482.198,1484.84,[],0
data/features/ac084_2008-04-13_0242.npy,,1485.101,1489.524,[],0
data/features/ac084_2008-04-13_0243.npy,,1489.684,1491.526,[],0
data/features/ac084_2008-04-13_0244.npy,,1492.256,1501.765,[],0
data/features/ac084_2008-04-13_0245.npy,,1502.045,1508.952,[],0
data/features/ac084_2008-04-13_0246.npy,,1509.38,1512.322,[],0
data/features/ac084_2008-04-13_0247.npy,,1512.962,1521.687,[],0
data/features/ac084_2008-04-13_0248.npy,,1521.707,1523.287,[],0
data/features/ac084_2008-04-13_0249.npy,,1524.248,1524.468,[],0
data/features/ac084_2008-04-13_0250.npy,,1524.508,1531.812,[],0
data/features/ac084_2008-04-13_0251.npy,,1532.533,1537.036,[],0
data/features/ac084_2008-04-13_0252.npy,,1537.076,1540.818,[],0
data/features/ac084_2008-04-13_0253.npy,,1541.318,1547.121,[],0
data/features/ac084_2008-04-13_0254.npy,,1547.901,1550.303,[],0
data/features/ac084_2008-04-13_0255.npy,,1551.663,1553.264,[],0
data/features/ac084_2008-04-13_0256.npy,,1553.324,1558.227,[],0
data/features/ac084_2008-04-13_0257.npy,,1559.047,1560.048,[],0
data/features/ac084_2008-04-13_0258.npy,,1560.566,1565.449,[],0
data/features/ac084_2008-04-13_0259.npy,,1566.25,1568.611,[],0
data/features/ac084_2008-04-13_0260.npy,,1569.272,1575.456,[],0
data/features/ac084_2008-04-13_0261.npy,,1575.476,1585.803,[],0
data/features/ac084_2008-04-13_0262.npy,,1586.283,1588.744,[],0
data/features/ac084_2008-04-13_0263.npy,,1589.907,1594.371,[],0
data/features/ac084_2008-04-13_0264.npy,,1594.452,1595.573,[],0
data/features/ac084_2008-04-13_0265.npy,,1595.653,1598.676,[],0
data/features/ac084_2008-04-13_0266.npy,,1598.976,1603.901,[],0
data/features/ac084_2008-04-13_0267.npy,,1604.321,1611.088,[],0
data/features/ac084_2008-04-13_0268.npy,,1611.468,1613.349,[],0
data/features/ac084_2008-04-13_0269.npy,,1613.709,1618.31,[],0
data/features/ac084_2008-04-13_0270.npy,,1618.55,1622.291,[],0
data/features/ac084_2008-04-13_0271.npy,,1622.572,1626.193,[],0
data/features/ac084_2008-04-13_0272.npy,,1626.553,1633.515,"[(1630.794, 1631.194, 'Phonological Substitution')]",1
data/features/ac084_2008-04-13_0273.npy,,1634.055,1639.119,[],0
data/features/ac084_2008-04-13_0274.npy,,1639.98,1644.743,[],0
data/features/ac084_2008-04-13_0275.npy,,1645.024,1649.247,[],0
data/features/ac084_2008-04-13_0276.npy,,1649.947,1651.087,[],0
data/features/ac084_2008-04-13_0277.npy,,1651.407,1657.209,[],0
data/features/ac084_2008-04-13_0278.npy,,1657.429,1668.891,"[(1667.411, 1668.191, 'Phonological Substitution')]",1
data/features/ac084_2008-04-13_0279.npy,,1669.652,1673.252,[],0
data/features/ac084_2008-04-13_0280.npy,,1673.973,1675.493,[],0
data/features/ac084_2008-04-13_0281.npy,,1676.755,1678.859,[],0
data/features/ac084_2008-04-13_0282.npy,,1678.999,1685.371,[],0
data/features/ac084_2008-04-13_0283.npy,,1685.832,1688.958,[],0
data/features/ac084_2008-04-13_0284.npy,,1689.75,1689.91,[],0
data/features/ac084_2008-04-13_0285.npy,,1689.93,1696.913,[],0
data/features/ac084_2008-04-13_0286.npy,,1696.973,1701.755,[],0
data/features/ac084_2008-04-13_0287.npy,,1701.795,1706.477,[],0
data/features/ac084_2008-04-13_0288.npy,,1706.777,1708.397,[],0
data/features/ac084_2008-04-13_0289.npy,,1708.997,1712.319,[],0
data/features/ac084_2008-04-13_0290.npy,,1712.639,1715.44,[],0
data/features/ac084_2008-04-13_0291.npy,,1715.914,1719.8,[],0
data/features/ac084_2008-04-13_0292.npy,,1720.0,1727.03,[],0
data/features/ac084_2008-04-13_0293.npy,,1727.29,1731.256,[],0
data/features/ac084_2008-04-13_0294.npy,,1731.456,1732.698,[],0
data/features/ac084_2008-04-13_0295.npy,,1733.214,1748.866,[],0
data/features/ac084_2008-04-13_0296.npy,,1749.006,1752.649,[],0
data/features/ac084_2008-04-13_0297.npy,,1753.29,1756.692,[],0
data/features/ac084_2008-04-13_0298.npy,,1757.553,1761.476,[],0
data/features/ac084_2008-04-13_0299.npy,,1762.321,1763.063,[],0
data/features/ac084_2008-04-13_0300.npy,,1763.444,1765.89,[],0
data/features/ac084_2008-04-13_0301.npy,,1765.95,1767.855,[],0
data/features/ac084_2008-04-13_0302.npy,,1768.154,1771.437,[],0
data/features/ac084_2008-04-13_0303.npy,,1771.657,1773.638,[],0
data/features/ac084_2008-04-13_0304.npy,,1773.678,1777.121,[],0
data/features/ac084_2008-04-13_0305.npy,,1777.301,1782.205,[],0
data/features/ac084_2008-04-13_0306.npy,,1782.465,1794.655,[],0
data/features/ac084_2008-04-13_0307.npy,,1795.205,1796.386,[],0
data/features/ac084_2008-04-13_0308.npy,,1796.786,1802.248,[],0
data/features/ac084_2008-04-13_0309.npy,,1802.449,1813.934,[],0
data/features/ac084_2008-04-13_0310.npy,,1814.935,1815.375,[],0
data/features/ac084_2008-04-13_0311.npy,,1816.184,1819.87,[],0
data/features/ac084_2008-04-13_0312.npy,,1820.511,1827.842,"[(1822.474, 1823.194, 'Lexical Substitution')]",1
data/features/ac084_2008-04-13_0313.npy,,1828.062,1831.327,[],0
data/features/ac084_2008-04-13_0314.npy,,1831.867,1845.184,[],0
data/features/ac084_2008-04-13_0315.npy,,1845.725,1847.127,[],0
data/features/ac084_2008-04-13_0316.npy,,1847.387,1849.028,[],0
data/features/ac084_2008-04-13_0317.npy,,1849.328,1861.076,[],0
data/features/ac084_2008-04-13_0318.npy,,1861.136,1867.94,[],0
data/features/ac084_2008-04-13_0319.npy,,1868.16,1876.226,[],0
data/features/ac084_2008-04-13_0320.npy,,1877.166,1879.087,[],0
data/features/ac084_2008-04-13_0321.npy,,1880.327,1885.549,[],0
data/features/ac084_2008-04-13_0322.npy,,1885.589,1886.85,[],0
data/features/ac084_2008-04-13_0323.npy,,1887.31,1890.151,[],0
data/features/ac084_2008-04-13_0324.npy,,1890.351,1892.172,[],0
data/features/ac084_2008-04-13_0325.npy,,1893.152,1902.218,[],0
data/features/ac084_2008-04-13_0326.npy,,1902.899,1905.681,[],0
data/features/ac084_2008-04-13_0327.npy,,1906.201,1909.043,[],0
data/features/ac084_2008-04-13_0328.npy,,1909.622,1915.764,[],0
data/features/ac084_2008-04-13_0329.npy,,1916.204,1928.147,[],0
data/features/ac084_2008-04-13_0330.npy,,1928.627,1933.752,[],0
data/features/ac084_2008-04-13_0331.npy,,1934.192,1944.241,[],0
data/features/ac084_2008-04-13_0332.npy,,1944.421,1947.404,[],0
data/features/ac084_2008-04-13_0333.npy,,1947.424,1951.848,[],0
data/features/ac084_2008-04-13_0334.npy,,1952.268,1957.153,[],0
data/features/ac084_2008-04-13_0335.npy,,1957.293,1965.361,[],0
data/features/ac084_2008-04-13_0336.npy,,1965.501,1966.802,[],0
data/features/ac084_2008-04-13_0337.npy,,1966.822,1967.283,[],0
data/features/ac084_2008-04-13_0338.npy,,1968.163,1974.207,[],0
data/features/ac084_2008-04-13_0339.npy,,1974.307,1976.948,[],0
data/features/ac084_2008-04-13_0340.npy,,1977.188,1988.454,[],0
data/features/ac084_2008-04-13_0341.npy,,1988.954,1989.535,[],0
data/features/ac084_2008-04-13_0342.npy,,1990.055,1991.176,[],0
data/features/ac084_2008-04-13_0343.npy,,1991.196,1992.316,[],0
data/features/ac084_2008-04-13_0344.npy,,1992.756,1993.617,[],0
data/features/ac084_2008-04-13_0345.npy,,1995.182,1998.865,[],0
data/features/ac084_2008-04-13_0346.npy,,1999.686,2003.369,[],0
data/features/ac084_2008-04-13_0347.npy,,2003.889,2006.291,[],0
data/features/ac084_2008-04-13_0348.npy,,2007.052,2011.555,[],0
data/features/ac084_2008-04-13_0349.npy,,2012.016,2013.016,[],0
data/features/ac084_2008-04-13_0350.npy,,2013.777,2018.501,[],0
data/features/ac084_2008-04-13_0351.npy,,2019.081,2021.923,[],0
data/features/ac084_2008-04-13_0352.npy,,2022.704,2025.486,[],0
data/features/ac084_2008-04-13_0353.npy,,2026.187,2028.929,[],0
data/features/ac084_2008-04-13_0354.npy,,2029.509,2031.391,[],0
data/features/ac084_2008-04-13_0355.npy,,2032.231,2034.333,[],0
data/features/ac084_2008-04-13_0356.npy,,2034.393,2034.953,[],0
data/features/ac084_2008-04-13_0357.npy,,2035.794,2037.435,[],0
data/features/ac084_2008-04-13_0358.npy,,2037.936,2039.897,[],0
data/features/ac084_2008-04-13_0359.npy,,2040.537,2041.398,[],0
data/features/ac084_2008-04-13_0360.npy,,2042.158,2045.06,[],0
data/features/ac084_2008-04-13_0361.npy,,2045.881,2054.667,[],0
data/features/ac084_2008-04-13_0362.npy,,2055.367,2057.011,[],0
data/features/ac084_2008-04-13_0363.npy,,2057.492,2059.275,[],0
data/features/ac084_2008-04-13_0364.npy,,2059.896,2065.608,[],0
data/features/bp249_2011-12-25_0001.npy,,29.229,30.95,[],0
data/features/bp249_2011-12-25_0002.npy,,31.01,31.731,[],0
data/features/bp249_2011-12-25_0003.npy,,31.911,32.631,[],0
data/features/bp249_2011-12-25_0004.npy,,32.691,33.532,[],0
data/features/bp249_2011-12-25_0005.npy,,33.592,33.912,[],0
data/features/bp249_2011-12-25_0006.npy,,34.192,34.453,[],0
data/features/bp249_2011-12-25_0007.npy,,34.533,36.374,[],0
data/features/bp249_2011-12-25_0008.npy,,36.414,39.676,[],0
data/features/bp249_2011-12-25_0009.npy,,39.956,40.737,[],0
data/features/bp249_2011-12-25_0010.npy,,42.218,44.96,[],0
data/features/bp249_2011-12-25_0011.npy,,45.12,45.26,[],0
data/features/bp249_2011-12-25_0012.npy,,46.44,71.393,[],0
data/features/bp249_2011-12-25_0013.npy,,72.841,73.942,[],0
data/features/bp249_2011-12-25_0014.npy,,74.802,76.143,[],0
data/features/bp249_2011-12-25_0015.npy,,78.264,79.864,[],0
data/features/bp249_2011-12-25_0016.npy,,79.904,86.107,[],0
data/features/bp249_2011-12-25_0017.npy,,86.127,89.268,[],0
data/features/bp249_2011-12-25_0018.npy,,89.729,91.93,[],0
data/features/bp249_2011-12-25_0019.npy,,91.95,92.23,[],0
data/features/bp249_2011-12-25_0020.npy,,92.25,93.75,[],0
data/features/bp249_2011-12-25_0021.npy,,95.131,118.853,[],0
data/features/bp249_2011-12-25_0022.npy,,120.839,130.966,[],0
data/features/bp249_2011-12-25_0023.npy,,132.167,133.447,[],0
data/features/bp249_2011-12-25_0024.npy,,133.467,137.03,[],0
data/features/bp249_2011-12-25_0025.npy,,137.21,138.851,[],0
data/features/bp249_2011-12-25_0026.npy,,141.553,149.558,[],0
data/features/bp249_2011-12-25_0027.npy,,149.718,150.359,[],0
data/features/bp249_2011-12-25_0028.npy,,150.999,151.379,[],0
data/features/bp249_2011-12-25_0029.npy,,153.26,153.82,[],0
data/features/bp249_2011-12-25_0030.npy,,153.9,154.16,[],0
data/features/bp249_2011-12-25_0031.npy,,154.18,155.8,[],0
data/features/bp249_2011-12-25_0032.npy,,155.82,160.021,[],0
data/features/bp249_2011-12-25_0033.npy,,160.181,161.882,[],0
data/features/bp249_2011-12-25_0034.npy,,162.462,165.583,[],0
data/features/bp249_2011-12-25_0035.npy,,165.783,167.583,[],0
data/features/bp249_2011-12-25_0036.npy,,168.043,171.304,[],0
data/features/bp249_2011-12-25_0037.npy,,171.924,173.045,[],0
data/features/bp249_2011-12-25_0038.npy,,173.945,179.191,[],0
data/features/bp249_2011-12-25_0039.npy,,179.492,180.974,[],0
data/features/bp249_2011-12-25_0040.npy,,180.994,182.936,[],0
data/features/bp249_2011-12-25_0041.npy,,183.337,184.458,[],0
data/features/bp249_2011-12-25_0042.npy,,184.918,186.04,[],0
data/features/bp249_2011-12-25_0043.npy,,186.46,186.621,[],0
data/features/bp249_2011-12-25_0044.npy,,188.911,215.113,[],0
data/features/bp249_2011-12-25_0045.npy,,216.114,240.828,"[(218.03500000000005, 219.136, 'Phonological Substitution')]",1
data/features/bp249_2011-12-25_0046.npy,,242.489,243.169,[],0
data/features/bp249_2011-12-25_0047.npy,,244.129,245.59,[],0
data/features/bp249_2011-12-25_0048.npy,,246.17,264.774,[],0
data/features/bp249_2011-12-25_0049.npy,,265.114,267.475,[],0
data/features/bp249_2011-12-25_0050.npy,,271.776,300.612,[],0
data/features/bp249_2011-12-25_0051.npy,,301.311,302.313,[],0
data/features/bp249_2011-12-25_0052.npy,,302.453,303.935,[],0
data/features/bp249_2011-12-25_0053.npy,,303.955,304.576,[],0
data/features/bp249_2011-12-25_0054.npy,,304.757,305.558,[],0
data/features/bp249_2011-12-25_0055.npy,,305.658,309.564,[],0
data/features/bp249_2011-12-25_0056.npy,,311.229,333.919,[],0
data/features/bp249_2011-12-25_0057.npy,,336.6,365.72,[],0
data/features/bp249_2011-12-25_0058.npy,,367.7,387.846,[],0
data/features/bp249_2011-12-25_0059.npy,,390.498,403.546,[],0
data/features/bp249_2011-12-25_0060.npy,,404.207,411.171,[],0
data/features/bp249_2011-12-25_0061.npy,,411.211,412.512,[],0
data/features/bp249_2011-12-25_0062.npy,,412.592,417.355,[],0
data/features/bp249_2011-12-25_0063.npy,,418.175,438.736,[],0
data/features/bp249_2011-12-25_0064.npy,,440.31,441.85,[],0
data/features/bp249_2011-12-25_0065.npy,,441.891,443.631,[],0
data/features/bp249_2011-12-25_0066.npy,,446.032,448.352,"[(447.332, 447.952, 'Phonological Addition')]",1
data/features/bp249_2011-12-25_0067.npy,,448.453,453.914,[],0
data/features/bp249_2011-12-25_0068.npy,,454.774,457.395,[],0
data/features/bp249_2011-12-25_0069.npy,,457.575,462.197,[],0
data/features/bp249_2011-12-25_0070.npy,,464.198,465.799,[],0
data/features/bp249_2011-12-25_0071.npy,,467.059,471.062,[],0
data/features/bp249_2011-12-25_0072.npy,,471.082,471.842,[],0
data/features/bp249_2011-12-25_0073.npy,,471.862,472.943,[],0
data/features/bp249_2011-12-25_0074.npy,,473.323,476.425,[],0
data/features/bp249_2011-12-25_0075.npy,,476.445,477.766,[],0
data/features/bp249_2011-12-25_0076.npy,,477.806,479.226,[],0
data/features/bp249_2011-12-25_0077.npy,,480.807,486.231,[],0
data/features/bp249_2011-12-25_0078.npy,,487.111,493.814,[],0
data/features/bp249_2011-12-25_0079.npy,,497.396,504.119,[],0
data/features/bp249_2011-12-25_0080.npy,,504.519,504.919,[],0
data/features/bp249_2011-12-25_0081.npy,,505.379,513.623,[],0
data/features/bp249_2011-12-25_0082.npy,,516.745,530.938,[],0
data/features/bp249_2011-12-25_0083.npy,,531.218,532.179,[],0
data/features/bp249_2011-12-25_0084.npy,,532.319,534.941,[],0
data/features/bp249_2011-12-25_0085.npy,,537.273,554.383,[],0
data/features/bp249_2011-12-25_0086.npy,,556.124,559.366,[],0
data/features/bp249_2011-12-25_0087.npy,,560.186,566.089,[],0
data/features/bp249_2011-12-25_0088.npy,,567.349,575.013,[],0
data/features/bp249_2011-12-25_0089.npy,,575.673,582.477,[],0
data/features/bp249_2011-12-25_0090.npy,,583.617,595.841,[],0
data/features/bp249_2011-12-25_0091.npy,,598.942,622.274,[],0
data/features/bp249_2011-12-25_0092.npy,,626.663,646.951,[],0
data/features/bp249_2011-12-25_0093.npy,,648.61,674.885,[],0
data/features/bp249_2011-12-25_0094.npy,,677.1,681.603,[],0
data/features/bp249_2011-12-25_0095.npy,,682.644,693.072,[],0
