file,label,start,end
/ac/ac031_2007-04-08.mp3,Word Addition,78.175,78.575
/ac/ac031_2007-04-08.mp3,Phonological Substitution,301.987,302.747
/ac/ac031_2007-04-08.mp3,Phonological Deletion,495.135,495.53499999999997
/ac/ac031_2007-04-08.mp3,Phonological Substitution,526.271,527.331
/ac/ac031_2007-04-08.mp3,Phonological Addition,562.967,563.6270000000001
/ac/ac031_2007-04-08.mp3,Lexical Substitution,633.2769999999999,633.677
/ac/ac031_2007-04-08.mp3,Phonological Substitution,804.053,804.493
/ac/ac031_2007-04-08.mp3,Phonological Substitution,898.209,898.73
/ac/ac031_2007-04-08.mp3,Lexical Substitution,937.8789999999999,938.279
/ac/ac031_2007-04-08.mp3,Phonological Substitution,1127.089,1127.549
/ac/ac031_2007-04-08.mp3,Phonological Substitution,1539.475,1540.055
/ac/ac032_2007-04-15.mp3,Phonological Deletion,35.465999999999994,35.866
/ac/ac032_2007-04-15.mp3,Phonological Addition,171.79700000000003,172.37699999999998
/ac/ac032_2007-04-15.mp3,Phonological Substitution,502.15700000000004,503.638
/ac/ac032_2007-04-15.mp3,Phonological Addition,520.751,521.672
/ac/ac032_2007-04-15.mp3,Phonological Substitution,677.1999999999999,678.5210000000001
/ac/ac032_2007-04-15.mp3,Phonological Substitution,731.674,732.0740000000001
/ac/ac032_2007-04-15.mp3,Phonological Substitution,1100.126,1101.027
/ac/ac032_2007-04-15.mp3,Lexical Substitution,1116.12,1116.52
/ac/ac032_2007-04-15.mp3,Phonological Substitution,1180.278,1181.1580000000001
/ac/ac032_2007-04-15.mp3,Lexical Substitution,1200.306,1201.7060000000001
/ac/ac032_2007-04-15.mp3,Phonological Substitution,1267.6699999999998,1269.431
/ac/ac032_2007-04-15.mp3,Phonological Deletion,1273.473,1273.873
/ac/ac032_2007-04-15.mp3,Lexical Substitution,1398.0439999999999,1398.9840000000002
/ac/ac032_2007-04-15.mp3,Lexical Substitution,1436.3139999999999,1436.834
/ac/ac032_2007-04-15.mp3,Phonological Deletion,1450.142,1450.5420000000001
/ac/ac032_2007-04-15.mp3,Lexical Substitution,1478.924,1479.324
/ac/ac032_2007-04-15.mp3,Phonological Addition,1571.904,1572.704
/bp/bp244_2011-11-20.mp3,Lexical Substitution,48.19,49.150000000000006
/bp/bp244_2011-11-20.mp3,Word Addition,165.169,165.749
/bp/bp244_2011-11-20.mp3,Phonological Substitution,299.336,300.657
/bp/bp244_2011-11-20.mp3,Phonological Substitution,308.18600000000004,309.586
/bp/bp244_2011-11-20.mp3,Phonological Substitution,363.197,363.597
/bp/bp244_2011-11-20.mp3,Phonological Substitution,549.2959999999999,549.696
/bp/bp244_2011-11-20.mp3,Phonological Substitution,586.3839999999999,586.784
/bp/bp244_2011-11-20.mp3,Word Deletion,756.154,756.594
/bp/bp244_2011-11-20.mp3,Word Deletion,952.067,952.4670000000001
/bp/bp244_2011-11-20.mp3,Phonological Addition,1330.355,1331.035
/bp/bp244_2011-11-20.mp3,Phonological Substitution,1391.6109999999999,1392.7920000000001
/bp/bp244_2011-11-20.mp3,Phonological Addition,1524.302,1524.882
/bp/bp244_2011-11-20.mp3,Phonological Substitution,1596.704,1597.624
/bp/bp244_2011-11-20.mp3,Lexical Substitution,1691.782,1692.182
/bp/bp244_2011-11-20.mp3,Lexical Substitution,2032.512,2032.912
/bp/bp244_2011-11-20.mp3,Lexical Substitution,2064.2290000000003,2064.87
/bp/bp244_2011-11-20.mp3,Word Deletion,2065.77,2066.551
/bp/bp244_2011-11-20.mp3,Phonological Substitution,2099.55,2100.491
/bp/bp244_2011-11-20.mp3,Lexical Substitution,2156.0460000000003,2156.446
/bp/bp244_2011-11-20.mp3,Phonological Addition,2189.806,2190.386
/bp/bp244_2011-11-20.mp3,Word Deletion,2559.947,2560.4069999999997
/bp/bp244_2011-11-20.mp3,Lexical Substitution,2931.737,2932.1369999999997
/bp/bp244_2011-11-20.mp3,Lexical Substitution,2981.2580000000003,2981.658
/bp/bp244_2011-11-20.mp3,Phonological Addition,3070.866,3071.2659999999996
/bp/bp244_2011-11-20.mp3,Lexical Substitution,3093.1780000000003,3093.578
/bp/bp244_2011-11-20.mp3,Phonological Deletion,3220.2400000000002,3220.9199999999996
/bp/bp244_2011-11-20.mp3,Phonological Deletion,3316.938,3317.9179999999997
/bp/bp244_2011-11-20.mp3,Phonological Deletion,3413.0260000000003,3413.566
/bp/bp244_2011-11-20.mp3,Lexical Substitution,3434.125,3434.5249999999996
/bp/bp244_2011-11-20.mp3,Word Deletion,3653.597,3654.037
/bp/bp244_2011-11-20.mp3,Phonological Deletion,3699.289,3699.9289999999996
/bp/bp244_2011-11-20.mp3,Phonological Substitution,3800.831,3801.2309999999998
/bp/bp244_2011-11-20.mp3,Phonological Substitution,3843.731,3844.451
/bp/bp244_2011-11-20.mp3,Phonological Substitution,4379.468,4380.407999999999
/bp/bp240_2011-10-23.mp3,Phonological Substitution,77.346,77.74600000000001
/bp/bp240_2011-10-23.mp3,Phonological Substitution,202.626,203.166
/bp/bp240_2011-10-23.mp3,Lexical Substitution,259.201,259.601
/bp/bp240_2011-10-23.mp3,Lexical Substitution,314.286,314.70599999999996
/bp/bp240_2011-10-23.mp3,Lexical Substitution,474.07300000000004,474.473
/bp/bp240_2011-10-23.mp3,Phonological Substitution,481.579,481.979
/bp/bp240_2011-10-23.mp3,Phonological Substitution,879.034,879.875
/bp/bp240_2011-10-23.mp3,Word Addition,891.021,891.581
/bp/bp240_2011-10-23.mp3,Lexical Substitution,1216.82,1217.76
/bp/bp240_2011-10-23.mp3,Lexical Substitution,1381.532,1382.392
/bp/bp240_2011-10-23.mp3,Phonological Substitution,1650.322,1650.762
/bp/bp240_2011-10-23.mp3,Phonological Substitution,1671.774,1672.515
/bp/bp240_2011-10-23.mp3,Phonological Substitution,1762.8,1763.2
/bp/bp240_2011-10-23.mp3,Phonological Deletion,2092.9170000000004,2085.2549999999997
/bp/bp240_2011-10-23.mp3,Word Deletion,2114.681,2115.0809999999997
/bp/bp240_2011-10-23.mp3,Lexical Substitution,2418.8,2419.2
/bp/bp240_2011-10-23.mp3,Lexical Substitution,2608.012,2609.8129999999996
/bp/bp240_2011-10-23.mp3,Phonological Deletion,2812.415,2813.8149999999996
/bp/bp240_2011-10-23.mp3,Lexical Substitution,3052.2490000000003,3052.649
/bp/bp240_2011-10-23.mp3,Lexical Substitution,3120.338,3120.738
/bp/bp240_2011-10-23.mp3,Lexical Substitution,3134.184,3134.584
/bp/bp240_2011-10-23.mp3,Lexical Substitution,3344.833,3345.2329999999997
/bp/bp240_2011-10-23.mp3,Phonological Addition,3789.8520000000003,3791.7729999999997
/bp/bp240_2011-10-23.mp3,Phonological Substitution,4161.423,4161.822999999999
/bp/bp240_2011-10-23.mp3,Phonological Substitution,5199.722,5200.121999999999
/bp/bp240_2011-10-23.mp3,Phonological Substitution,5262.825,5263.565
/bp/bp240_2011-10-23.mp3,Word Addition,5663.615,5664.014999999999
/bp/bp240_2011-10-23.mp3,Phonological Addition,5996.9490000000005,5998.11
/bp/bp240_2011-10-23.mp3,Lexical Substitution,6104.767,6105.1669999999995
/bp/bp241_2011-10-30.mp3,Lexical Substitution,305.19800000000004,306.77799999999996
/bp/bp241_2011-10-30.mp3,Lexical Substitution,379.466,398.937
/bp/bp241_2011-10-30.mp3,Phonological Substitution,905.593,905.993
/bp/bp241_2011-10-30.mp3,Word Deletion,1003.7779999999999,1004.178
/bp/bp241_2011-10-30.mp3,Lexical Substitution,1075.453,1075.853
/bp/bp241_2011-10-30.mp3,Lexical Substitution,1152.607,1153.027
/bp/bp241_2011-10-30.mp3,Phonological Substitution,1160.628,1161.048
/bp/bp241_2011-10-30.mp3,Phonological Substitution,1310.729,1312.71
/bp/bp241_2011-10-30.mp3,Phonological Substitution,1607.319,1607.94
/bp/bp241_2011-10-30.mp3,Phonological Substitution,1857.1219999999998,1857.582
/bp/bp241_2011-10-30.mp3,Word Addition,2453.4210000000003,2453.961
/bp/bp241_2011-10-30.mp3,Phonological Substitution,2476.884,2477.504
/bp/bp241_2011-10-30.mp3,Phonological Substitution,2627.108,2627.508
/bp/bp241_2011-10-30.mp3,Phonological Addition,2708.201,2709.0609999999997
/bp/bp241_2011-10-30.mp3,Phonological Substitution,3208.1890000000003,3209.8309999999997
/bp/bp241_2011-10-30.mp3,Lexical Substitution,3269.8590000000004,3270.6989999999996
/bp/bp241_2011-10-30.mp3,Phonological Substitution,3305.424,3305.8239999999996
/bp/bp241_2011-10-30.mp3,Phonological Addition,3358.842,3359.582
/bp/bp241_2011-10-30.mp3,Phonological Deletion,3615.7740000000003,3616.174
/bp/bp241_2011-10-30.mp3,Phonological Substitution,4465.062,4465.482
/atp/atp008_2013-04-12.mp3,Word Deletion,188.192,188.59199999999998
/atp/atp008_2013-04-12.mp3,Phonological Substitution,302.166,303.006
/atp/atp008_2013-04-12.mp3,Phonological Substitution,947.298,948.6980000000001
/atp/atp008_2013-04-12.mp3,Phonological Substitution,1390.9089999999999,1391.6490000000001
/atp/atp008_2013-04-12.mp3,Word Deletion,1687.03,1687.43
/atp/atp008_2013-04-12.mp3,Phonological Substitution,3055.741,3056.5409999999997
/atp/atp008_2013-04-12.mp3,Phonological Substitution,3167.973,3169.3729999999996
/atp/atp008_2013-04-12.mp3,Phonological Deletion,3291.8720000000003,3292.5719999999997
/atp/atp008_2013-04-12.mp3,Phonological Substitution,4222.679,4223.759
/atp/atp008_2013-04-12.mp3,Phonological Substitution,4227.76,4228.941
/atp/atp008_2013-04-12.mp3,Lexical Substitution,4459.551,4460.191
/atp/atp008_2013-04-12.mp3,Phonological Deletion,4915.554,4916.455
/whc/whc013_2014-08-01.mp3,Phonological Substitution,1199.3809999999999,1199.781
/whc/whc022_2014-08-24.mp3,Phonological Substitution,20.032,20.471999999999998
/whc/whc022_2014-08-24.mp3,Phonological Substitution,329.361,330.121
/whc/whc022_2014-08-24.mp3,Lexical Substitution,557.6659999999999,558.066
/whc/whc022_2014-08-24.mp3,Lexical Substitution,784.866,785.9060000000001
/whc/whc030_2014-09-11.mp3,Word Deletion,302.81,303.28999999999996
/whc/whc030_2014-09-11.mp3,Lexical Substitution,1412.821,1413.221
/whc/whc033_2014-09-19.mp3,Phonological Addition,401.571,402.091
/whc/whc033_2014-09-19.mp3,Phonological Substitution,479.193,480.013
/whc/whc033_2014-09-19.mp3,Phonological Addition,903.2139999999999,903.734
/whc/whc033_2014-09-19.mp3,Lexical Substitution,952.805,953.7650000000001
/whc/whc033_2014-09-19.mp3,Phonological Addition,1185.012,1185.652
/whc/whc033_2014-09-19.mp3,Lexical Substitution,1235.4969999999998,1235.897
/whc/whc073_2014-12-21.mp3,Lexical Substitution,57.689,58.089000000000006
/whc/whc073_2014-12-21.mp3,Phonological Addition,272.312,273.472
/whc/whc073_2014-12-21.mp3,Lexical Substitution,777.433,778.274
/whc/whc073_2014-12-21.mp3,Lexical Substitution,1147.662,1148.402
/whc/whc074_2014-12-23.mp3,Lexical Substitution,181.89000000000001,182.32999999999998
/whc/whc074_2014-12-23.mp3,Lexical Substitution,260.16900000000004,260.569
/whc/whc074_2014-12-23.mp3,Lexical Substitution,947.804,949.2040000000001
/whc/whc075_2014-12-25.mp3,Phonological Substitution,274.017,274.83799999999997
/whc/whc075_2014-12-25.mp3,Lexical Substitution,788.0609999999999,788.5210000000001
/whc/whc075_2014-12-25.mp3,Phonological Substitution,882.668,883.8480000000001
/whc/whc076_2014-12-28.mp3,Lexical Substitution,219.68300000000002,220.503
/whc/whc076_2014-12-28.mp3,Phonological Addition,497.601,498.921
/whc/whc076_2014-12-28.mp3,Phonological Substitution,727.286,728.1260000000001
/whc/whc076_2014-12-28.mp3,Word Deletion,993.0509999999999,993.591
/whc/whc076_2014-12-28.mp3,Phonological Substitution,1022.5369999999999,1022.937
/whc/whc077_2015-01-01.mp3,Phonological Substitution,133.13400000000001,138.637
/whc/whc077_2015-01-01.mp3,Lexical Substitution,138.55700000000002,139.957
/whc/whc077_2015-01-01.mp3,Phonological Substitution,253.26700000000002,255.32899999999998
/whc/whc077_2015-01-01.mp3,Phonological Substitution,303.57,304.051
/whc/whc077_2015-01-01.mp3,Phonological Substitution,322.85,323.871
/whc/whc077_2015-01-01.mp3,Phonological Substitution,689.6999999999999,690.8810000000001
/whc/whc077_2015-01-01.mp3,Phonological Substitution,745.467,745.8870000000001
/whc/whc077_2015-01-01.mp3,Lexical Substitution,809.375,810.0550000000001
/whc/whc077_2015-01-01.mp3,Phonological Substitution,971.732,972.1320000000001
/whc/whc078_2015-01-04.mp3,Phonological Substitution,168.48100000000002,169.161
/whc/whc078_2015-01-04.mp3,Phonological Addition,246.24900000000002,246.649
/whc/whc078_2015-01-04.mp3,Lexical Substitution,363.784,364.364
/whc/whc079_2015-01-06.mp3,Phonological Substitution,404.14500000000004,405.965
/bp/bp245_2011-11-27.mp3,Phonological Substitution,283.091,284.132
/bp/bp245_2011-11-27.mp3,Lexical Substitution,336.589,337.149
/bp/bp245_2011-11-27.mp3,Phonological Substitution,568.5419999999999,569.0020000000001
/bp/bp245_2011-11-27.mp3,Lexical Substitution,855.5169999999999,856.9580000000001
/bp/bp245_2011-11-27.mp3,Lexical Substitution,868.611,869.1510000000001
/bp/bp245_2011-11-27.mp3,Lexical Substitution,901.2679999999999,902.089
/bp/bp245_2011-11-27.mp3,Phonological Substitution,1197.309,1197.709
/bp/bp245_2011-11-27.mp3,Lexical Substitution,1339.3139999999999,1340.114
/bp/bp245_2011-11-27.mp3,Phonological Substitution,1346.944,1347.724
/bp/bp245_2011-11-27.mp3,Phonological Substitution,1365.137,1365.597
/bp/bp245_2011-11-27.mp3,Word Addition,1394.7069999999999,1395.107
/bp/bp245_2011-11-27.mp3,Phonological Substitution,1585.241,1586.0420000000001
/bp/bp245_2011-11-27.mp3,Lexical Substitution,1608.52,1608.92
/bp/bp245_2011-11-27.mp3,Phonological Substitution,1630.118,1630.558
/bp/bp245_2011-11-27.mp3,Phonological Substitution,1690.382,1691.762
/bp/bp245_2011-11-27.mp3,Phonological Substitution,1755.68,1756.1200000000001
/bp/bp245_2011-11-27.mp3,Phonological Substitution,2171.1400000000003,2171.56
/bp/bp245_2011-11-27.mp3,Phonological Substitution,2296.7650000000003,2298.366
/bp/bp245_2011-11-27.mp3,Lexical Substitution,2325.8520000000003,2327.033
/bp/bp245_2011-11-27.mp3,Phonological Substitution,2807.57,2808.2709999999997
/bp/bp245_2011-11-27.mp3,Phonological Substitution,3037.909,3038.9289999999996
bp245_2011-11-27.mp3,Phonological Substitution,3089.8,3090.2
/bp/bp245_2011-11-27.mp3,Word Deletion,3249.2090000000003,3249.609
/bp/bp245_2011-11-27.mp3,Phonological Substitution,4332.318,4333.438999999999
/bp/bp245_2011-11-27.mp3,Lexical Substitution,4474.536,4475.295999999999
/bp/bp245_2011-11-27.mp3,Word Addition,4618.857,4619.277
/bp/bp245_2011-11-27.mp3,Phonological Substitution,4675.675,4676.195
/bp/bp245_2011-11-27.mp3,Phonological Addition,4721.244000000001,4721.664
/bp/bp245_2011-11-27.mp3,Phonological Deletion,4731.552000000001,4732.132
/bp/bp245_2011-11-27.mp3,Phonological Substitution,4892.772,4893.472
/bp/bp245_2011-11-27.mp3,Phonological Substitution,4996.643,4997.623
/bp/bp245_2011-11-27.mp3,Phonological Substitution,5230.503000000001,5231.264
/bp/bp245_2011-11-27.mp3,Lexical Substitution,5270.923,5271.604
/bp/bp245_2011-11-27.mp3,Phonological Addition,5689.145,5689.565
/bp/bp245_2011-11-27.mp3,Lexical Substitution,5789.037,5789.537
/bp/bp245_2011-11-27.mp3,Lexical Substitution,5835.99,5836.41
/bp/bp245_2011-11-27.mp3,Lexical Substitution,5903.426,5904.005999999999
/bp/bp245_2011-11-27.mp3,Phonological Substitution,5957.963,5959.362999999999
/bp/bp245_2011-11-27.mp3,Word Deletion,6059.5650000000005,6060.005
/bp/bp245_2011-11-27.mp3,Lexical Substitution,6072.147,6072.987
/bp/bp245_2011-11-27.mp3,Phonological Deletion,2683.335,2686.8979999999997
/bp/bp246_2011-12-04.mp3,Lexical Substitution,39.394,40.855000000000004
/bp/bp246_2011-12-04.mp3,Phonological Substitution,45.497,46.978
/bp/bp246_2011-12-04.mp3,Phonological Substitution,433.365,434.085
/bp/bp246_2011-12-04.mp3,Word Addition,1208.73,1209.49
/bp/bp246_2011-12-04.mp3,Phonological Deletion,1268.04,1268.5
/bp/bp246_2011-12-04.mp3,Phonological Addition,1276.322,1277.162
/bp/bp246_2011-12-04.mp3,Phonological Substitution,1391.6589999999999,1392.459
/bp/bp246_2011-12-04.mp3,Lexical Substitution,1588.499,1589.48
/bp/bp246_2011-12-04.mp3,Phonological Substitution,1603.527,1603.967
/bp/bp246_2011-12-04.mp3,Word Deletion,1901.103,1901.5030000000002
/bp/bp246_2011-12-04.mp3,Lexical Substitution,2175.8610000000003,2176.281
/bp/bp242_2011-11-06.mp3,Phonological Substitution,225.615,226.33499999999998
/bp/bp242_2011-11-06.mp3,Phonological Substitution,388.93600000000004,389.336
/bp/bp242_2011-11-06.mp3,Phonological Substitution,613.6379999999999,615.0390000000001
/bp/bp242_2011-11-06.mp3,Phonological Substitution,643.1139999999999,643.5540000000001
/bp/bp242_2011-11-06.mp3,Lexical Substitution,1298.9379999999999,1300.019
/bp/bp242_2011-11-06.mp3,Phonological Substitution,1418.095,1419.7160000000001
/bp/bp242_2011-11-06.mp3,Phonological Substitution,1891.03,1892.471
/bp/bp242_2011-11-06.mp3,Lexical Substitution,1970.489,1971.229
/bp/bp242_2011-11-06.mp3,Phonological Substitution,2019.885,2020.285
/bp/bp242_2011-11-06.mp3,Lexical Substitution,2222.266,2222.6659999999997
/bp/bp242_2011-11-06.mp3,Word Deletion,2682.056,2682.4559999999997
/bp/bp242_2011-11-06.mp3,Lexical Substitution,2742.833,2743.2729999999997
/bp/bp242_2011-11-06.mp3,Phonological Addition,2786.13,2787.3309999999997
/bp/bp242_2011-11-06.mp3,Lexical Substitution,3267.737,3268.9179999999997
/bp/bp242_2011-11-06.mp3,Lexical Substitution,3314.014,3314.674
/bp/bp242_2011-11-06.mp3,Phonological Substitution,3549.92,3550.52
/bp/bp242_2011-11-06.mp3,Lexical Substitution,3774.3790000000004,3775.399
/bp/bp242_2011-11-06.mp3,Phonological Substitution,3953.3450000000003,3954.085
/bp/bp242_2011-11-06.mp3,Phonological Substitution,3963.0480000000002,3963.868
/bp/bp242_2011-11-06.mp3,Phonological Substitution,4413.679,4414.119
/bp/bp242_2011-11-06.mp3,Lexical Substitution,4602.568,4602.968
/bp/bp242_2011-11-06.mp3,Phonological Substitution,4839.8,4839.844
/bp/bp242_2011-11-06.mp3,Phonological Substitution,4850.21,4850.61
/bp/bp243_2011-11-13.mp3,Phonological Substitution,288.83500000000004,290.235
/bp/bp243_2011-11-13.mp3,Phonological Addition,511.78200000000004,512.942
/bp/bp243_2011-11-13.mp3,Phonological Substitution,637.569,638.009
/bp/bp243_2011-11-13.mp3,Phonological Substitution,854.111,854.5110000000001
/bp/bp243_2011-11-13.mp3,Phonological Substitution,909.1899999999999,909.63
/bp/bp243_2011-11-13.mp3,Phonological Deletion,945.972,946.3720000000001
/bp/bp243_2011-11-13.mp3,Phonological Substitution,1124.206,1124.906
/bp/bp243_2011-11-13.mp3,Word Deletion,1218.588,1219.028
/bp/bp243_2011-11-13.mp3,Phonological Substitution,1270.672,1271.392
/bp/bp243_2011-11-13.mp3,Phonological Substitution,1441.6699999999998,1442.41
/bp/bp243_2011-11-13.mp3,Phonological Substitution,1466.978,1468.3780000000002
/atp/atp009_2013-04-19.mp3,Phonological Addition,847.294,848.354
/atp/atp009_2013-04-19.mp3,Phonological Addition,2629.587,2630.7479999999996
/atp/atp009_2013-04-19.mp3,Lexical Substitution,2411.2380000000003,2412.058
/whc/whc080_2015-01-09.mp3,Phonological Deletion,223.598,224.91899999999998
/whc/whc080_2015-01-09.mp3,Phonological Substitution,312.789,313.589
/whc/whc080_2015-01-09.mp3,Word Deletion,453.827,455.529
/whc/whc080_2015-01-09.mp3,Phonological Substitution,890.376,891.336
/whc/whc080_2015-01-09.mp3,Phonological Substitution,1052.263,1052.663
/whc/whc081_2015-01-11.mp3,Phonological Substitution,245.483,246.023
/whc/whc081_2015-01-11.mp3,Phonological Substitution,380.612,381.17199999999997
/whc/whc081_2015-01-11.mp3,Word Deletion,813.895,814.355
/whc/whc082_2015-01-13.mp3,Lexical Substitution,558.707,559.1070000000001
/whc/whc082_2015-01-13.mp3,Lexical Substitution,579.987,580.787
/whc/whc082_2015-01-13.mp3,Phonological Addition,702.074,702.6740000000001
/whc/whc083_2015-01-15.mp3,Phonological Addition,152.11700000000002,152.577
/whc/whc083_2015-01-15.mp3,Lexical Substitution,189.746,190.146
/whc/whc083_2015-01-15.mp3,Lexical Substitution,561.188,561.888
/whc/whc083_2015-01-15.mp3,Lexical Substitution,1025.292,1025.692
/whc/whc084_2015-01-19.mp3,Word Deletion,320.238,320.95799999999997
/whc/whc084_2015-01-19.mp3,Phonological Deletion,827.43,827.87
/bp/bp246_2011-12-04.mp3,Phonological Substitution,2645.107,2645.547
/bp/bp246_2011-12-04.mp3,Phonological Addition,2846.1180000000004,2846.758
/bp/bp246_2011-12-04.mp3,Word Addition,3048.246,3048.806
/bp/bp246_2011-12-04.mp3,Lexical Substitution,3354.168,3355.048
/bp/bp246_2011-12-04.mp3,Word Deletion,3428.732,3429.1319999999996
/bp/bp246_2011-12-04.mp3,Word Deletion,3562.8810000000003,3563.281
/bp/bp246_2011-12-04.mp3,Phonological Substitution,3618.5170000000003,3619.1769999999997
/bp/bp246_2011-12-04.mp3,Phonological Substitution,3756.731,3757.131
/bp/bp246_2011-12-04.mp3,Lexical Substitution,3768.818,3769.218
/bp/bp246_2011-12-04.mp3,Phonological Substitution,3810.1110000000003,3811.593
/bp/bp246_2011-12-04.mp3,Lexical Substitution,4023.51,4023.91
/bp/bp247_2011-12-11.mp3,Lexical Substitution,208.465,209.46599999999998
/bp/bp247_2011-12-11.mp3,Phonological Substitution,151.036,151.43599999999998
/bp/bp247_2011-12-11.mp3,Phonological Addition,427.533,428.933
/bp/bp247_2011-12-11.mp3,Phonological Substitution,1150.162,1150.5620000000001
/bp/bp247_2011-12-11.mp3,Phonological Substitution,1323.378,1323.9180000000001
/bp/bp247_2011-12-11.mp3,Lexical Substitution,1354.2169999999999,1355.617
/bp/bp247_2011-12-11.mp3,Phonological Deletion,1547.936,1548.336
/bp/bp247_2011-12-11.mp3,Word Deletion,1778.283,1779.124
/bp/bp247_2011-12-11.mp3,Word Deletion,1911.149,1911.729
/bp/bp247_2011-12-11.mp3,Phonological Substitution,2165.674,2167.0739999999996
/bp/bp247_2011-12-11.mp3,Phonological Substitution,2199.456,2199.8559999999998
/bp/bp247_2011-12-11.mp3,Phonological Substitution,2803.1980000000003,2803.658
/bp/bp247_2011-12-11.mp3,Phonological Deletion,2829.041,2830.441
/bp/bp247_2011-12-11.mp3,Phonological Substitution,2879.5480000000002,2880.008
/bp/bp247_2011-12-11.mp3,Word Deletion,2955.349,2956.529
/bp/bp247_2011-12-11.mp3,Lexical Substitution,3122.902,3123.3019999999997
/bp/bp247_2011-12-11.mp3,Lexical Substitution,3189.219,3189.6189999999997
/bp/bp247_2011-12-11.mp3,Word Deletion,3197.224,3197.644
/bp/bp247_2011-12-11.mp3,Phonological Addition,3236.9120000000003,3237.613
/bp/bp247_2011-12-11.mp3,Word Deletion,3408.364,3409.044
/bp/bp247_2011-12-11.mp3,Phonological Substitution,3442.047,3442.4469999999997
/bp/bp247_2011-12-11.mp3,Phonological Addition,3628.6110000000003,3629.011
/bp/bp247_2011-12-11.mp3,Phonological Substitution,3682.322,3683.7219999999998
/bp/bp247_2011-12-11.mp3,Phonological Addition,3745.516,3746.296
/bp/bp247_2011-12-11.mp3,Lexical Substitution,3885.694,3886.535
/bp/bp247_2011-12-11.mp3,Lexical Substitution,3965.438,3965.8379999999997
/lol/lol011_2010-02-08.mp3,Phonological Substitution,118.16,119.56
/lol/lol011_2010-02-08.mp3,Word Deletion,143.435,143.875
/lol/lol011_2010-02-08.mp3,Phonological Substitution,159.52200000000002,159.922
/lol/lol011_2010-02-08.mp3,Phonological Substitution,196.274,196.67399999999998
/lol/lol011_2010-02-08.mp3,Phonological Substitution,375.687,376.147
/lol/lol011_2010-02-08.mp3,Lexical Substitution,436.526,437.267
/lol/lol011_2010-02-08.mp3,Phonological Substitution,451.415,451.815
/lol/lol011_2010-02-08.mp3,Phonological Addition,453.416,454.116
/lol/lol011_2010-02-08.mp3,Lexical Substitution,536.8259999999999,539.288
/lol/lol011_2010-02-08.mp3,Phonological Substitution,804.012,805.8130000000001
/lol/lol011_2010-02-08.mp3,Phonological Substitution,841.558,842.9580000000001
/lol/lol011_2010-02-08.mp3,Lexical Substitution,934.924,935.5640000000001
/lol/lol011_2010-02-08.mp3,Lexical Substitution,1079.561,1079.961
/lol/lol011_2010-02-08.mp3,Lexical Substitution,1362.1,1364.5
/lol/lol011_2010-02-08.mp3,Phonological Substitution,1479.701,1480.621
/lol/lol011_2010-02-08.mp3,Lexical Substitution,1525.567,1526.6670000000001
/lol/lol011_2010-02-08.mp3,Lexical Substitution,1621.094,1621.554
/lol/lol011_2010-02-08.mp3,Phonological Substitution,1667.196,1667.6760000000002
/lol/lol011_2010-02-08.mp3,Phonological Substitution,1766.138,1767.019
/lol/lol011_2010-02-08.mp3,Phonological Substitution,1939.873,1940.2730000000001
/lol/lol011_2010-02-08.mp3,Lexical Substitution,2184.967,2185.8269999999998
/lol/lol011_2010-02-08.mp3,Lexical Substitution,2418.885,2419.826
/lol/lol011_2010-02-08.mp3,Lexical Substitution,2660.686,2661.086
/lol/lol011_2010-02-08.mp3,Lexical Substitution,2839.971,2840.571
/lol/lol011_2010-02-08.mp3,Lexical Substitution,2958.029,2958.8489999999997
/lol/lol011_2010-02-08.mp3,Phonological Substitution,2963.3940000000002,2963.834
/lol/lol011_2010-02-08.mp3,Lexical Substitution,3085.4370000000004,3086.8979999999997
/lol/lol011_2010-02-08.mp3,Phonological Addition,3247.8880000000004,3248.288
/lol/lol011_2010-02-08.mp3,Word Deletion,3312.402,3312.902
/lol/lol011_2010-02-08.mp3,Word Addition,3917.097,3917.7569999999996
/lol/lol011_2010-02-08.mp3,Phonological Substitution,3991.799,3992.1989999999996
/lol/lol011_2010-02-08.mp3,Phonological Substitution,4164.984,4165.945
/lol/lol011_2010-02-08.mp3,Word Deletion,4287.8,4288.2
/lol/lol011_2010-02-08.mp3,Lexical Substitution,4327.073,4327.473
/lol/lol011_2010-02-08.mp3,Phonological Substitution,4480.609,4481.309
/lol/lol011_2010-02-08.mp3,Lexical Substitution,4546.375,4547.916
/lol/lol011_2010-02-08.mp3,Phonological Substitution,4632.975,4633.4349999999995
/lol/lol011_2010-02-08.mp3,Word Deletion,4804.134,4804.594
/lol/lol011_2010-02-08.mp3,Phonological Substitution,4976.425,4976.905
/lol/lol011_2010-02-08.mp3,Phonological Substitution,5225.546,5226.026
/lol/lol011_2010-02-08.mp3,Lexical Substitution,5411.942,5412.362
/lol/lol011_2010-02-08.mp3,Lexical Substitution,5493.253000000001,5494.193
/bp/bp248_2011-12-18.mp3,Phonological Substitution,288.15000000000003,288.59
/bp/bp248_2011-12-18.mp3,Lexical Substitution,614.053,614.5730000000001
/bp/bp248_2011-12-18.mp3,Word Deletion,758.7189999999999,759.119
/bp/bp248_2011-12-18.mp3,Phonological Addition,815.514,816.154
/bp/bp248_2011-12-18.mp3,Word Addition,914.476,915.0160000000001
/bp/bp248_2011-12-18.mp3,Phonological Addition,1193.627,1194.4070000000002
/bp/bp248_2011-12-18.mp3,Word Deletion,1538.518,1538.9180000000001
